,book_title,star,title,format,review,helpful,sentiment
22,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,5,Favorite Cookbook Ever!,Format: Paperback,"I've had this cookbook for quite a long time, made over half of the recipes in it. I have yet to be disappointed and really love how Lindsay makes food delicious without a bunch of oil or sugar. I have been on different weight watcher programs and these recipes fit really well into that, as well as just feeling better and healthier in general. I will continue to buy Happy Herbivore cookbooks as they come out & enjoy this one frequently!",,1
23,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,4,Healthy Vegan/ Vegetarian Options!,Format: Kindle Edition,"You can easily get fat being Vegan/ Vegetarian, as most recipies in other cookbooks replace butter with worse hydrogenated fats which is no less healthier than butter!
I'm a healthy vegan with hopes to reduce my body fat percentage as I go to the gym regularly. I got this book in hopes of finding healthier recipies without the hydrogenated replacements and lower carb options. There are awesome recipies in this book but most of them are very high in carbs. Out of 150, I selected 10-15 recipes.
I wish there were photos for each recipe, imagination is not my strongpoint. Furthermore, I wish they had more salad and dressing options. I liked the exercise guide in the back. Great refreshers course for beginners.
I would definetely reccommend this book, maybe next time they'll guide for carb contious individuals :)",One person found this helpful,1
24,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,5,Simple & healthy!,Format: Paperback,"I received this a few days ago and my daughter & I made the ""soba peanut noodles"" for dinner last night.... Delicious!! I'm going to make the ""spicy mango quinoa salad"" tonight and I'm excited to try the ""skinny mac 'n cheese"". I have a ""cheese"" sauce recipe that I make a lot & everyone (vegan & non-vegan) LOVES it but it calls for 1 cup of raw cashews but Lindsay's recipe has no cashews in it which = way lower fat! My daughter said she needs this cookbook since I'm going home to CA after spending the holidays with her & her husband in UT. I plan on getting her a copy as a ""thanks for having me"" gift! Great purchase! My first Happy Herbivore cookbook and I'm loving it.",One person found this helpful,1
25,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,5,Love Happy Herbivore!,Format: Paperback,"Great book for Herbies and newbies alike. Lindsay Nixon's recipes are straightforward and simple, and delicious! If you're looking to lose weight, get healthy, try a vegan diet or incorporate some plant-based fare into your diet, go for Happy Herbivore. This one is good, it's not my favorite book though. The work out portion, while simple and informative, will probably not get any use by me. I'd rank the Happy Herbivore books from best to ""worst"" (though I love them all) this way: Happy Herbivore Everday, Happy Herbivore, Happy Herbivore Light & Lean, and Happy Herbivore Abroad. I own them all and would buy any other books she comes out with. Her meal plans are also great.",4 people found this helpful,1
26,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,5,Excellent vegan cookbook!,Format: Paperback,"Lindsay does it again! I have her other 3 books and enjoy her delicious, easy to make dishes. This book is no different except the recipes are lower in calories than her other books. What is so great about this book, and her other books, is she uses common, everyday ingredients (with the exception of an item or two that you can get at your local whole foods store) and combines them in delicious ways to make quick, easy, and tasty meals with minimal leftovers. I have made several delicious meals from the book with items I already had in my pantry and fridge. If you are vegan, thinking about becoming vegan or just want to eat healthier and lose weight in the process, this is the book for you.",2 people found this helpful,1
27,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,5,Lindsay knows her stuff! Highly recommended.,Format: Paperback,"Love all of Lindsay's cookbooks. Just discovered them recently when I decided to go back to a plant-based diet after fall off for a few years (these books weren't around back then), and they all are winners. I love that they are all delicious, low- or no-fat recipes that are easy to prepare. Other low- or no-fat cookbooks that I recommend are the ""Prevent and Cure Heart Disease"" and the ""China Study"" cookbooks. I ordered other plant-based cookbooks but ended up returning them because they all use a lot of oils. You can't go wrong with these cookbooks.",One person found this helpful,1
28,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,5,Light & Lean Lusciousness!,Format: Paperback,"Lindsay Nixon hit another one out of the ball park with this book, just as she did the other three. I am astonished that she continues to come up with new and amazing recipes that are such a hit! It was fantastic to get this book before Thanksgiving as I was able to put it into use and get great reviews! I made the ruby chocolate muffins, which 5 year old Bella pronounced ""Better than Delicious. They're Great-licious!"" The Lentil Joes are also amazing. And putting a delicious serving in a 100 calorie sandwich round gives an amazing, satisfying 231 calorie lunch! How great is that? And the Skinny Puttanesca? Oh. My. Word. One of the most delicious meals I've ever tasted. I'm looking forward to trying every recipe in this book and I'm sure I will continue to love the results!",35 people found this helpful,1
29,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,5,Awesome cookbook!!!!!,Format: Kindle Edition,"I somehow stumbled around Lindsay on the internet searching for ""easy vegan recipes"" and I am so glad I did! This was my first cookbook of hers, and although I love the others DEFINITELY my favorite. I love the layout of this book and the recipes are SUPER easy and tasty. I haven't cooked through all of them, but some favorites of mine are the quinoa and mango salad, the puttanesca, the spice cake, and the banana chocolate chip scones (even my omni husband gobbles those up). I really appreciate that all the ingredients are easily accessible and that many of the recipes come together quickly. That is especially wonderful after a long day at work! I love Lindsay's work, and will continue to support her by buying her fantastic cookbooks! :)",,1
30,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,5,best one yet! buy it NOW!,Format: Paperback,"The Happy Herbivore cookbooks are my favorite, and definately get the most use in my house! ""Light and lean"" is proving to be my favorite in the series. I read the entire book in one day! Almost every recipe appeals to me, especially the section on bowls and wraps! I agree with the previous reviewer that alcoholic drink recipes seemed very out of place, and I was dissapointed that this section was included...but that section is easily skipped if like me you are a nondrinker. The rest of the book is great. The recipes are down to earth, simple to prepare, and easy to fit into any budget. Don't hesitate to buy this book. I highly recommend it!",2 people found this helpful,1
31,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,5,"Great recipes, great layout, easy to use, healthy and tasty!",Format: Paperback,"This is my fourth Happy Herbivore book. I preordered it because I was so excited for it to come out based on our experience with her other cookbooks. We cook out of Lindsay's cookbooks all the time and I never have to worry about my health or weight eating this way. Also, many of her recipes are easy enough that my 10-year-old daughter can make them. (Of course, she loves baking the best! I love that the healthy chocolate chip cookies recipe page is covered with splatters!) This cookbook is as wonderful as the rest, especially if you still have weight to lose. I would also say that they are easy for me to use as is or adapt for my husband's very restricted diet (no egg, dairy, gluten, soy or corn). Some of our favorite recipes from this cookbook are the loaded baked potatoes, caribbean chili (soooo delicious!), chocolate surprise frosting, oven fries, skinny mac and cheese, everyday mushroom gravy, and whole wheat drop biscuits. We still have several recipes we'd like to try, too, because there are so many exciting new ones for us. I also like that she includes a few of her basic/favorite recipes in this cookbook so that you don't have to go opening another cookbook or two during meal prep to get at recipes say for no-chicken broth powder, biscuits, chocolate chip cookies, or gluten-free flour blend. So if you don't own more than one (or the whole series, like I do!) you can still make those foundational recipes. Each cookbook, though, comes with really great new recipes, so I will buy any cookbook Lindsay puts out! Her cookbooks are well used and loved in our house!",,1
492,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,2,Needs improvements,Format: Kindle Edition,"I tried several recipes from this book and thought they were good. I especially liked the icons and nutrition information for each recipe. The reason for only 2 stars is that the recipes don't indicate the amount of time for preparing and cooking the meals. It's especially important to have times when cooking raw beans. Also, the index is not very helpful. I normally select recipes based on an ingredient I have on hand. Much of the index is an alphabetical list of the recipe titles. As an example, try looking up potatoes or rice in the index and you won't find it. Also, who needs a recipe to cook plain oatmeal? And, if I wanted to improve on my exercise, I would buy a book devoted to exercise!",,0
493,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,3,Not for me.,Format: Paperback,"This book looks and seems great but some of these recipies require many expensive ingredients. Im sticking to a kids cookbook which has some amazing recipies, that are affordable and delicious.",3 people found this helpful,0
494,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,2,HORRIBLE!,Format: Paperback,"Well the only reason it's getting 2 stars is because of the excercises in the back! The recipies all have something that makes me puke: nondairy creamer in powder form. It's in EVERY recipe! I liked the idea of going vegan (I've eaten at a few vegan places and have found it rather tasty) but as I went rhough this book I found it lacking in ANY flavor!
I checked this book out from our local library I do that before I actually BUY the book and this time I'M HAPPY THAT I DID!",5 people found this helpful,0
495,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,1,Representative of a very unhealthy realtionship with food.,Format: Paperback,"There are ""helpful tips"" like putting celery front and center in your fridge, and only eating if you're willing to eat celery. If you ""have"" to eat out, you should start with a salad with plain vinegar or hot sauce for dressing. Almost all of the recipes are for 1 or 2 servings, which is fine if it's a book advertising that but it makes me uncomfortable that it's a bad idea to keep brown rice or lentils cooked in the fridge, I'm supposed to be cooking them 1/4 C at a time. The only soup recipe that actually makes a whole pot was the cabbage soup, which at only 50 calories/cup is okay to stockpile? There are multiple references to healthy fats such as nuts and avocado as ""cheater"" ingredients.
Some of the information is helpful, but I found the overall tone of the book to be very unhealthy. I wouldn't even give it away, I trashed it because I didn't want to spread that kind of self-hate and numbers obsession to my friends.",46 people found this helpful,0
496,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,2,Two Stars,Format: Paperback,prob could have looked up recipes online without paying for this. it's ok,One person found this helpful,0
497,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,3,Three Stars,Format: Kindle Edition,Very informative Lots of good recipies,,0
498,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,2,Lack Luster,Format: Paperback,I had high hopes for this book after reading the reviews. I tried a few of the recipes and they weren't impressive. Some of the recipes are so simple that they don't really deserve a page. I think this book might be good for folks new to cooking without animal products. If they didn't charge $6 I would have returned it. Guess I will be re-gifting it.,9 people found this helpful,0
499,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,3,Great,Format: Paperback,Love it,,0
500,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,1,very disappointed!,Format: Paperback,I don't like the taste of her recipes. I was very disappointed!,3 people found this helpful,0
502,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,2,Needs improvements,Format: Kindle Edition,"I tried several recipes from this book and thought they were good. I especially liked the icons and nutrition information for each recipe. The reason for only 2 stars is that the recipes don't indicate the amount of time for preparing and cooking the meals. It's especially important to have times when cooking raw beans. Also, the index is not very helpful. I normally select recipes based on an ingredient I have on hand. Much of the index is an alphabetical list of the recipe titles. As an example, try looking up potatoes or rice in the index and you won't find it. Also, who needs a recipe to cook plain oatmeal? And, if I wanted to improve on my exercise, I would buy a book devoted to exercise!",,0
503,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,3,Not for me.,Format: Paperback,"This book looks and seems great but some of these recipies require many expensive ingredients. Im sticking to a kids cookbook which has some amazing recipies, that are affordable and delicious.",3 people found this helpful,0
504,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,2,HORRIBLE!,Format: Paperback,"Well the only reason it's getting 2 stars is because of the excercises in the back! The recipies all have something that makes me puke: nondairy creamer in powder form. It's in EVERY recipe! I liked the idea of going vegan (I've eaten at a few vegan places and have found it rather tasty) but as I went rhough this book I found it lacking in ANY flavor!
I checked this book out from our local library I do that before I actually BUY the book and this time I'M HAPPY THAT I DID!",5 people found this helpful,0
505,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,1,Representative of a very unhealthy realtionship with food.,Format: Paperback,"There are ""helpful tips"" like putting celery front and center in your fridge, and only eating if you're willing to eat celery. If you ""have"" to eat out, you should start with a salad with plain vinegar or hot sauce for dressing. Almost all of the recipes are for 1 or 2 servings, which is fine if it's a book advertising that but it makes me uncomfortable that it's a bad idea to keep brown rice or lentils cooked in the fridge, I'm supposed to be cooking them 1/4 C at a time. The only soup recipe that actually makes a whole pot was the cabbage soup, which at only 50 calories/cup is okay to stockpile? There are multiple references to healthy fats such as nuts and avocado as ""cheater"" ingredients.
Some of the information is helpful, but I found the overall tone of the book to be very unhealthy. I wouldn't even give it away, I trashed it because I didn't want to spread that kind of self-hate and numbers obsession to my friends.",46 people found this helpful,0
506,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,2,Two Stars,Format: Paperback,prob could have looked up recipes online without paying for this. it's ok,One person found this helpful,0
507,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,3,Three Stars,Format: Kindle Edition,Very informative Lots of good recipies,,0
508,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,2,Lack Luster,Format: Paperback,I had high hopes for this book after reading the reviews. I tried a few of the recipes and they weren't impressive. Some of the recipes are so simple that they don't really deserve a page. I think this book might be good for folks new to cooking without animal products. If they didn't charge $6 I would have returned it. Guess I will be re-gifting it.,9 people found this helpful,0
509,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,3,Great,Format: Paperback,Love it,,0
510,Happy Herbivore Light & Lean: Over 150 Low-Calorie Recipes with Workout Plans for Looking and Feeling Great,1,very disappointed!,Format: Paperback,I don't like the taste of her recipes. I was very disappointed!,3 people found this helpful,0
