,book_title,star,title,format,review,helpful,sentiment
12,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,YAY! BEST LOW-CARB KETO RECIPE BOOK YOU CAN BUY!,Format: Paperback,"YAY! I was so thrilled that Carolyn Ketchum finally made a keto recipe book! For years I printed-off her awesome recipes from my computer, and longed for an easy to use cookbook. Why? Because her recipes are simply the best tasting low-carb keto friendly recipes out there! Tonight I made the Chocolate Chip Cookies and they are great! I used Lily's Chocolate Chips. (You can get them off Amazon if your health food store doesn't carry them.) She explains that you can use duck fat to make them dairy-free, or if dairy is not an issue you can use butter, and I used butter. I love that she has tips and swaps you can use on many of the recipes. Lots of amazing photos for every recipe. I've bought so many low-carb and keto books over the years, but her recipes are the ones I've made the most because they all taste great! This is my favorite cookbook that I own. All her recipes are tried and true and taste wonderful. Some low carb recipe books have terrible tasting recipes but not this one. Also, she uses Swerve sweetener for a lot of recipes and the swerve tastes better than other Erythritol products I've tried. (I order the Swerve Sweetener off Amazon too.)",10 people found this helpful,1
13,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,A 5-Star cookbook,Format: Paperback,"Whether you follow a low-carb/Keto lifestyle or not, this is a cookbook you’ll want to have. I’ve followed Carolyn’s blog for years and have filled notebooks and my iPad with her recipes—recipes I turn to all the time. I feared her cookbook might contain primarily recipes from her site—I should have known better. Nearly every recipe is brand new. The photos are mouthwatering, and so are the finished products. My favorite section is the photo index. Arranged by category, it features a thumbnail pic of every recipe..

There’s only 1 thing missing, a dessert recipe that features pumpkin. But my iPad is stuffed with tried and true pumpkin cakes, pumpkin bars, pumpkin cupcakes, pumpkin everything else from her blog, so it’s easy to get my pumpkin fix. You will love this cookbook, and once you stop drooling over the photos, you will actually use it.",9 people found this helpful,1
14,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,BUY IT!,Format: Paperback,"I’ve been following Carolyn online for a few years now and hesitated to buy this book because she has so many great recipes already available online. But just before it’s release, I caved and pre-ordered this book and I’m SO glad I did. This book is substantial, beautifully photographed, and chock full of amazing recipes you won’t find online. I’ve had the book only a few days and I’ve already made half a dozen recipes and my whole family has loved every one (I just finished making the cream cheese waffles and blueberry syrup for breakfast - YUM!) Carolyn is EXTREMELY talented and her concoctions make “dieting” feel like a decadent splurge! Don’t hesitate, buy it! I can’t wait for her to write another one! Thank you, Carolyn!!",9 people found this helpful,1
15,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,The recipes are clear and easy to follow with lovely pictures to help you see ...,Format: Paperback,"This is a must have cookbook! It is the replacement for our ""Joy of Cooking"" from our previous high carb life. You won't miss your old eating life style at all. I've already made several recipes and I've only had the book a few days! The recipes are clear and easy to follow with lovely pictures to help you see what the end product should look like. Plenty of staple recipes plus quite a few fun ones. My kids even love when I make her recipes. None of the recipes use out of the ordinary ingredients for a ketogenic pantry. If you are new to this way of eating, Carolyn gives very clear guidelines on how to stock your pantry and kitchen in the first part of the book. I love the helpful tables that compare different types of ingredients. I especially find the section on how and why different ""flours"" work or don't work, and why certain ingredients are important. I highly recommend this book, you won't be disappointed!",10 people found this helpful,1
16,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,An honest review,Format: Paperback,"I've been following All Day I Dream About Food author and blogger Carolyn Ketchum, for over a year now. I subscribe to many other low carb and keto bloggers that are also great. My main reason for following her was the low carb desserts she made and the consistently good recipe results I always achieved from her blog. Her blog is well written, consistent in style, content and layout, it's easy to follow and her directions are thorough without unnecessary verbiage. I personally don't like cooking videos unless it's crucial to show unusual steps to achieve an end result. Most are an annoying waste of time and I still need to rely on the written recipe. I appreciate that she keeps hers to a minimum. The book is beautiful, well written, informative about the keto diet, nutrition in general and includes an accurate description of why the modern American diet is so horrendous. You cannot go wrong with this book, it deserves more than the maximum 5 stars.

As I said though, I followed her originally for the baked goods and dessert recipes, because honestly, there are already a ton of fantastic, non dessert recipes on the interwebs. But Carolyn has a unique ability to create solidly consistent desserts that are excellent, not just pretty good, and she does this better (sorry) than all the other low carb bloggers that are very popular. This isn't meant to offend, its just a fact. So, that all said, I was kind of disappointed in the dessert catagory. I expected to see a fair number of some of her most popular desserts like her Apple Coffee Cake with Caramel sauce, etc. But instead there are 3 fatbomb recipes, 1 gummy recipe, chocolate chips recipe, chocolate ganache, chocolate sauce, the latter 3 which are not desserts but dessert condiments. Those could easily have been included as side bars instead of devoting 2 pages for each of them. She did however include a lovely NY Cheesecake, Chocolate Lava cakes for 2 and the Gingerbread cake roll, along with a few others. I know many of her desserts can be printed but it's not at all the same as having them in a beautiful book format. It still deserves high praise, but she also said she wants honest reviews, this is mine.

She has just announced a new book coming out in March 2018 for Easy Keto dinners, which is very exciting. As someone that must eat keto because I am diabetic, new and easy ways to prepare and enjoy food that doesn't harm you, this is welcome news. But not everyone loves Cauliflower, some of us actually loathe the vile plant. Please bear in mind that you have already included no less than 3 Cauliflower recipes in this book. There's also a vast, overabundance of Cauliflower recipes infecting the internet. Thought for Food.",8 people found this helpful,1
17,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,Handsdown WONDERFUL cookbook,Format: Paperback,"I have to admit when I saw 98% 5-star reviews, I did wonder if Amazon had somehow been snookered with a fake-review bomb. But NO. This cookbook is handsdown WONDERFUL. To start with, Ketchum gives an easily-understandable mini-course in the Keto diet in a very readable yet science-based manner. (Since I happen to totally appreciate evidence-based and science-based information, ahem, this portion of the book I love.) Also, the organization is fabulous and easy to use, and the photographs are extremely accurate. I am cooking my way through this cookbook with sheer joy. Many thanks to this wonderful lady for sharing her love of food, her understanding of a busy life, and her obviously vast amount of research with those of us who want optimum health and who love the world of taste and cooking.

This is one of the best cookbooks in my 100+ library. In fact, although I have not cooked all of the recipes in it at this date, I think it may be my favorite.",7 people found this helpful,1
18,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,Thank you Carolyn!!,Format: Paperback,"This cookbook is amazing!! Carolyn makes this whole dieting business actually doable and I'm feeling like some kind of gourmet chef!! 2 previous impossibilities!! Seriously, the recipes in here are even doable for a kitchen reject like myself and even my family is eating everything without a clue it is keto!!! I am so thankful to be able to eat fabulous amazing food even after being diagnosed with pre-diabetes!! Carolyn, thanks and big hugs from ohio!! To everyone else, give this book a try, you will absolutely love it!!💖💖💖💖💖💖💖",8 people found this helpful,1
19,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,This is THE BEST Keto cookbook I have seen!,Format: Paperback,"I own 10 Keto cookbooks and this one is my favorite! The recipes are clearly written and Carolyn offers a lot of great tips for each one. For people with food allergies, she gives suggestions for alternative ingredients for some of the recipes. All of the recipes have beautiful color photos. Most of the recipes are written on one page with the photo on the opposite page. The few recipes that require two pages are written on two facing pages - no page turning required while you're cooking. She includes nutritional information for each recipe.

The Easy Taco Pie is fantastic! The recipe serves 8 and there are just 2 of us so I cut it in half and baked it in a 6-inch pie plate. It worked great and we had enough for dinner and delicious leftovers to heat up for lunch the next day.

I've got so many sticky notes on recipes that I'm eager to try, including Creamy Spinach and Mushroom Gratin, Easy Peanut Butter Cups, Apple Cider Donuts, Hamburger Buns, and Sheet Pan Chicken and Veggies. (A friend of mine made the Sheet Pan Chicken and Veggies and said it is outstanding!)

If you're looking for new low carb or keto recipes this is a great one to add to your collection!",6 people found this helpful,1
20,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,"Delicious, creative recipes that are still easy to prepare",Format: Paperback,"I’ve had this book for less than a week, and I am already thrilled with it. So far, I have made the Easy Taco Pie and the Maple Bacon Pancake Muffins. Both were easy and turned out delicious.

I can see myself using these recipes long into the future, even if I am no longer doing keto. The Maple Bacon Pancake Muffins taste just like their name, and are so creative but simply delicious! Something I can see making for guests many times.

Looking forward to cooking many more recipes from the book! It is beautifully designed and well organized, a pleasure to use.",7 people found this helpful,1
21,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,"Thanks to this book, I am the Keto Queen!",Format: Paperback,"I borrowed this book from the library for 1 month to see if it was worth buying. I tried about 1/4 of the recipes and surprisingly most of them are outstanding! I have now made over half the recipes in the book and there are some clear winners and losers. Bad news first. If you have your heart set on cinnamon rolls, don’t use this recipe, it’s so incredibly disappointing; as is the “corn bread” and chocolate crepes. Gross. The almond crust tart tastes amazing but it is very crumbly. Now for the good part. I can freaking eat bread again and it actually tastes like the real thing!!!! The Thai Chicken Zoodle Soup, Italian Wedding Soup, Taco Pie (terrible name, awesome meal), Raspberry Ricotta Breakfast Cake, Red Wine Braised Shortribs, Lasagna Stuffed Peppers, Cauliflower Grits, Peanut Butter Cups, cheesecake, (yes, cheesecake—you will not miss the crust, I promise) etc... All fantastic. I scoffed when I saw the Cream Cheese Waffle recipe because I LOVE waffles. My hopes were not high with just nearly surviving the great chocolate crepe debacle (dry heave). However, the waffles are to die for! I don’t think I will make my boys waffles the standard way ever again.😍
The lemon poppyseed bread is glorious! The Sunflower bread divine, thanks to this keto book, I am looking damn fine!!!",3 people found this helpful,1
23,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,YES!!!,Format: Paperback,"Fantabulous! I've been following Carolyn for awhile, and her recipes are always amazing. I pre-ordered the book, and was so excited to receive it! I had company over a couple days later, so I made the whole meal from recipes in the book. It was a big hit! And BTW, no one except us does low carb, but I didn't say anything and I don't think they noticed. ;) They raved about how delicious it all was! The book is beautifully laid out, has gorgeous photography, and is full of amazing recipes. Highly recommend!",7 people found this helpful,1
24,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,Love this book!,Format: Paperback,"I just received this today, so haven’t made anything yet, but there are so many wonderful recipes in this book! And what I’m really liking is most use everyday ingredients, and won’t break the bank to make them. There are so many I’m excited to try! Dinner tommorow is the chicken cordon bleu roll ups. They sound delicious and easy! It’s a beautiful book with color photos of every recipe.",7 people found this helpful,1
25,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,Best and most favorite cookbook I own. A must in any Keto kitchen.,Format: Paperback,"My husband ordered this for me on Amazon, and it's the first cookbook I reach for when I'm looking for something to make. I just threw together her Raspberry Ricotta Breakfast Cake, pages 104 and 105. Took me about 10 minutes to pull out the ingredients and combine. So simple and easy you could have your kids or grand kids help you make it. I used frozen blueberries, because that's what I had on hand, but I'm sure it would taste just as good with raspberries. That's one of the things I love about Carolyn's recipes, they are adaptable. If you don't have an item, but something similar, the recipe turns out great with the substitution. I have tried out many of her recipes from the book and I have loved them all. Think I'll make her Duck Fat Chocolate Chip Cookies, pages 324 and 325, again. LOVE these. By the way, the photos get a 5 star all on their own. Absolutely beautiful!",5 people found this helpful,1
26,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,Superb Cookbook Highly Recommended,Format: Paperback,"Carolyn Ketchum’s awesome new cookbook was worth the wait. This is one cookbook that makes want to prep every recipe in the book.
The recipes are easy to make, utterly delicious, and the format makes one want to spend the day cooking one delicious dish after another. Having a color photo of the dish is an additional incentive to try the recipe. Also very helpful is the photo list by subject in the back of the book. I use that rather than the index to locate a recipe. Definitely one of my favorite cookbooks. And certainly the one I will use the most. When can we expect a second volume?",5 people found this helpful,1
27,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,Excellent Cookbook for Beginners and Long-time Keto-ers Alike!,Format: Paperback,"Love this book! The recipes are simple, delicious and contain mostly easily available ingredients (all can be found here on Amazon, if not in your local groceries), all with beautiful photos of the finished dish. Carolyn explains how the diet (which means ""way of eating"") works, whether you want to use it for weight loss, disease control or basic health. Loaded with everyday meals that even people not on a ketogenic diet will love. Carolyn is one of the best ketogenic diet bloggers on the interwebz today, and has some of the best recipes you can find. One of the things that makes her stand out from others is her ability to do recipe conversions of typical unhealthy high carb, low fat recipes to make them fit into a ketogenic lifestyle. Contains dairy alternatives as well, if you cannot tolerate or are avoiding dairy.",5 people found this helpful,1
28,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,What an amazing tool for a successful Keto journey!,Format: Paperback,"I just received my book in the mail and I'm only on the spices section but I'm already obsessed with this book. I have been on and off keto for a year so I am no expert, but this literally has everything you need to know in one handy little guide. Over the past year I have been relying heavily on Pinterest on Facebook for recipes and advice and it all becomes a little overwhelming. This is like the Keto Bible! Everything is so organized and so well written. I love that you included weight measurements in your baking recipes because my OCD with baking can get a little crazy if it's not an exact measurement. I'm going to get back to reading, but I just wanted to stop by real quick and tell you how helpful this will be for me.",3 people found this helpful,1
29,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,No-Brainer / Wise Purchase,Format: Paperback,"Great Keto recipes. Pictures are great. Love the picture index in back. I've made the brie mushroom quiche countless times, it is so fricking easy and delicious. I even modified by adding some ham and using zucchini instead of mushrooms and it came out just as good. The lemon poppy seed bread/cake is a replacement for an old high sugar/high carb toxic family treat (I almost cried the first time I made it and realized it was my HFLC replacement). Her recipes are a lot like her blog - simple, real food, low carb, so easy to understand and designed for those of us that don't have hours to spend in the kitchen. This is one of the only cookbooks I've ever purchased that I am still super happy I purchased months later. Disclainer: heavy dairy and I have not tried to sub dairy in recipes for alternatives so can't comment from that POV. I was hesitant to purchase because her blog is so easy to use and save recipes from but I love having the hard copy on my kitchen counter for reference. This purchase is seriously a no-brainer IMO.",2 people found this helpful,1
30,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,Wonderful Low Carb Cookbook!,Format: Paperback,"What a beautiful cookbook! I've been following Carolyn's blog for years and have loved everything I've made from her recipes, so I was really looking forward to the publication of her cookbook. It does not disappoint!

The recipes are well-written and easy to follow, and I love that the nutrition information is included for each one. Her explanations of ingredients and their roles in low carb cooking and baking are an invaluable reference. And there is a little treat in the back of the book—thumbnails of the photographs for each of the recipes, all organized by chapter and page. It makes it really easy to find the recipes that are in the book without having to page through to remind yourself of what's there. I'll be working my way through the entire book for the next few months!",3 people found this helpful,1
31,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,Fantastic Cookbook!,Format: Paperback,"There are quite a few Keto and low-carb cookbooks in my collection, as I I've been living this lifestyle for about 3 years now. Everyday Ketogenic Kitchen has quickly become the one I reach for the most. It is well laid out with beautiful photos of each recipe, nutritional and possible substitutions info, and so far everything I've made has been really really good. But where I think this cookbook stands out for me is the collection of baking recipes. Both savory and sweet, scones, breads crusts, desserts, you name it. There is even a recipe here for ""Cornbread"" for crying out loud! No doubt about it, Carolyn can bake like nobody's business! I personally am not a good baker, and low-carb only complicates things for me even more, but I've managed to recreate some recipes and even get my 13 year old to compliment them. Instructions are simple and ingredients are ones you probably already have in your pantry if you've been low-carbing before.

If you are brand new to Ketogenic way of eating, there isn't a whole lot of info here on the science behind it, or an in depth overview of ingredients, good vs bad, only the basic concepts. But if you're starting out and are overwhelmed by the choices of cookbooks out there, I would definitely recommend this one for the recipes alone.",3 people found this helpful,1
32,"The Everyday Ketogenic Kitchen: With More than 150 Inspirational Low-Carb, High-Fat Recipes to Maximize Your Health (1)",5,Absolutely fantastic!,Format: Paperback,"So I've been a fan of All Day I dream about Food for a while now and let me say this book did not disappoint! My family andI have been enjoying all these recipes. Did I mention my family? Yes! My kids will eat these recipes without picking them apart and ask for them again! The Sheppard pie is to die for- I man so good I had it for breakfast! Iwent to a dinner party Saturday taking both the canoli tart and the tiramisu cups and they were a hit. Even my boss who is always suspicious of my food because he isn't a fan of gluten free lived it and his wife asked for the recipe.
I never write reviews and I am die hard Amazon purchaser but I had to write one for this because it's just that awesome! I pre-ordered Craveable Keto and can't wait for it to come out!!",4 people found this helpful,1
