,book_title,star,title,format,review,helpful,sentiment
64,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Great tasting recipes.,Format: Paperback,My favorite fermenting book. Great easy recipes that don’t require rediculous ingredients that nobody can find.,One person found this helpful,1
65,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Excellent for beginners!,Format: Kindle Edition,"This book is worth it's weight in gold in the fact that it helped me to finally understand the fermentation process of vegetables. I have tried about five different times in the past few years to make sauerkraut only to be majorly disappointed and ended up chalking it up to believing that sauerkraut was not for me. I had this book on my wish list for years and purchased it recently when it was on sale. I went onto make a batch of sauerkraut and let me tell you, I was forever changed. I encourage anyone who is venturing into the fermentation world to check out this book. I even suggested it to mom who has enjoyed sauerkraut all her life and she was blown away by how better her kraut was.",2 people found this helpful,1
114,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Looks great!,Format: Paperback,I have read through this book from start to finish and I am excited to start trying out the recipes!,One person found this helpful,1
115,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,It’s written above.,Format: Paperback,The very best single volume book on fermenting vegetables.,,1
116,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",4,Pretty complete information and a good how to so you ...,Format: Kindle Edition,Pretty complete information and a good how to so you can get started. The best books on fermentation are from Sandor Katz but this is a good place to start.,3 people found this helpful,1
117,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Fermented Vegetables,Format: Paperback,Amazing book! So much information to read but so worth it.,,1
118,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Good instructions and a good read.,Format: Paperback,Very good book. I found it to be an interesting read as well as really clear instructions.,One person found this helpful,1
119,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Indespensible for fermenting vegetables,Format: Paperback,Fantastic book if you are interested in fermented vegetable. Not only includes how to instructions but lots of recipes. I will be kept busy for many months with this book. Definately not a read it and give it away type of book.,One person found this helpful,1
120,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Highly recommend this book!,Format: Paperback,This book is packed full of recipes for every vegetable. Recipes are not only healthy but so flavorful! Love everything I have fermented! Can’t wait to make more. Thank You Shockey’s!,One person found this helpful,1
121,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,fermenting,Format: Paperback,The best book on the subject !! I met the writers at a demo they did and loved everything.,,1
122,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Excellent Book,Format: Paperback,"This book is amazingly well thought out. It is difficult to attempt a lot of these recipes since they take so much time, but there is a confidence the book earns through the stories told by the authors about successes and failures throughout. This book does a lot of little things, that I feel most overlook, really right in a big way.",,1
123,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,"Informative, Not so ""bloggy""",Format: Paperback,Love this book! Lots of interesting recipes without all of the storytelling and vagary of a lot of other fermenting books I've read. Plain instructions that are easy to understand.,,1
256,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,"Great explanations, photos, and recipes. From basic ferments to more complicated varieties, this book has it all.",2 people found this helpful,1
257,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Best Start,Format: Paperback,This book is highly recommended by members of a online fermentation group on Facebook. Out of 20 posts there were 20 recommendations.,One person found this helpful,1
258,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",4,Excellent resource,Format: Paperback,Well done width excellent descriptions and inspiration to play with fermentation beyond your comfort zone.,,1
259,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,fermented Vegetables Book Review,Format: Paperback,I love it. My family loves pickled green beans and beets and now I can try other things.,,1
260,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Educational and inspirational,Format: Paperback,Great book for beginner! Not just the how-to but the inspiration to do!,One person found this helpful,1
261,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Great book,Format: Kindle Edition,Great book. Easy to understand with great recipes.,,1
262,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Fermentistas' Heaven,Format: Kindle Edition,"All you could need to know. Great reference book, informative, entertainingly written. The only thing missing is a good contents page. It would be great to go to the various recipes via a good index. Bookmarking doesn't quite do it.",,1
263,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Interesting and informative. Explains the process and provides plenty of recipes to get started with,,1
264,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,"Great guide, good recipes.",,1
265,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Best so far in its field,Format: Kindle Edition,This book is way beyond the usual. Frees the imagination for pickling and fermenting.,2 people found this helpful,1
267,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Kindle Edition,I found the book to be a very thorough reference book.,One person found this helpful,1
268,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Great book for cheap!,Format: Kindle Edition,This book is amazing for all the in depth info on fermentation and pickling of different veggies. Lots and lots of recipes and technical info. And the price is amazing too!,One person found this helpful,1
269,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,The recipes are very interesting and easy to make,Format: Paperback,The recipes are very interesting and easy to make. They made me think outside of the box for a few of them.,One person found this helpful,1
270,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Fermenters delight,Format: Paperback,"This book has easy to follow, delicious fermentation recipes...one of my favorites",One person found this helpful,1
271,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,a lot of good recipes,,1
272,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Lots of info for beginners!,,1
273,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,easy to follow instructions for fermenting vegetables,Format: Paperback,"Well written, easy to follow instructions for fermenting vegetables.",,1
274,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,This book is another book to also live by. Blessings!,,1
275,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Kindle Edition,Extremely informative and gives excellent venues on how to use the fermented foods.,One person found this helpful,1
276,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Love the book! Now I can ferment vegetables to my heart's content!,,1
321,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,This book is much easier to read than my previous ...,Format: Paperback,This book is much easier to read than my previous book I am excited to try some of the recipes,,1
322,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Great fermenting handbook!,Format: Paperback,Beautifully done! Excellent information for those who culture veggies and ferment beverages.. I have already tried a few of the Shockleys' recipes and they are delicious. Can't wait to work my way through the others.,One person found this helpful,1
323,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,full of great stuff,,1
324,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Great addition!,Format: Paperback,"Fun book, great topic.",One person found this helpful,1
325,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,can't wait to try these recipies,,1
326,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Love this book. Great seller - great product - perfect shipment. Fast.,,1
327,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Awesome book. I have made Kombucha and love fermented foods.,,1
328,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Excellent book. If I had read it before ordering fermenting gadgets I could have saved a lot of $$!!!,One person found this helpful,1
329,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Kindle Edition,I love this book! The recipes are easy and taste great.,,1
330,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,complete information on fermentation,Format: Kindle Edition,give me all the info I need to ferment,,1
551,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Kindle Edition,Awesome Book@!,One person found this helpful,1
552,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Great intro to fermented vegetables!,Format: Kindle Edition,This is the first book I've read on the topic and I can't wait to try making my own sauerkraut. And then edgy veggies.,,1
553,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Nice resource!,Format: Paperback,Lots of great recipes. Easy to use.,,1
554,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Good resources,Format: Kindle Edition,One of the two I use.,One person found this helpful,1
555,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,it is easy to follow,Format: Paperback,"the creative combinations in this book inspire a person to move in different directions to create more than just kraut. it is easy to follow, very educational and down right creative. fermentation is not just a summer practice in our house anymore. crock on you two and let's see more!",3 people found this helpful,1
556,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Best book for fermenting veggies!,Format: Paperback,This is the best book I've found yet for fermenting an amazing variety of vegetables. It goes waaay beyond the basic veg. The recipe suggestions for the finished products is also very helpful.,One person found this helpful,1
557,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Love this book! Amazing photographs and easy to follow recipes. A real gem.,3 people found this helpful,1
558,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,worth getting,Format: Paperback,Excellent book with clear instructions and pictures. Lots of good recipes. I met the authors and they are very nice and knowledgeable people,,1
559,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,This is my favorite book at the moment,Format: Paperback,This is my favorite book at the moment. It's excellent. It's very easy to follow. Everything is step by step. The recipes are fantastic and the book is very well layed out. I can't say enough good things. 5 stars+,One person found this helpful,1
560,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",4,Fermented Vegetables by Kirsten K. Shockey and Christopher Shockey,Format: Paperback,"Vegetables are a mainstay in the majority of all recipes and many items at restaurants and cafes. There are many vegetarians and vegans who incorporate vegetables into their daily eating and diets for nutritional value and mainly because vegetables taste good and are good for you.

Fermented Vegetables teaches you the basics in preparing vegetables for brining, pickling, storage and the reason for fermenting. Part 1: Dipping into the Brine explains the fundamentals of fermentation for preservation of vegetables. Some of the perks of fermenting are enhancing the nutrients of Vitamins B and C aiding digestion and supporting the immune system. Chapter 2: The Inner Life of Pickling includes a section on lactose fermentation and using slat, no salt, and butter. Chapter 3: Crokcs and Rocks covers tools of the trade such as coverings, jars, onggi pots, and food processors.

Part 2: Mastering the Basics lists a safety checklist, and also include Chapters 4, 5, 6, 7, 9 : Mastering Sauerkraut, Mastering Condiments, Mastering Brine Pickling, Mastering Kimchi Basics, and Practical Matters respectively. Part 3: In the Crock, Fermenting Vegetables A-Z lists vegetables with instructions for pickling, brining, how to create your own recipes with sharing suggestions for serving. Part 4: On the Plate offers recipes for breakfast, snacks, lunch, happy hour, dinner and dessert. There is an Appendix: Scum, The Good, The Bad, and The Ugly and a Resource Guide for any further research you deem necessary.

Fermenting Vegetables is a good addiction to any kitchen cookbook shelf filled with very useful information and great recipes for all amateur chefs and everyday cooks. I plan to try pickling and brining my favorite vegetables adding to my cooking skills.

I received this book free from Storey Publishing through the Net Galley reviewer program in exchange for an honest opinion in accordance with the Federal Commission Guidelines. (This review was prepared after reading an Advanced Reader Copy)",19 people found this helpful,1
562,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Awesome book and awesome couple. They're doing great work to spread the good word about fermentation.,,1
563,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Best book I have found so far to help learn how to ferment vegetables.,Format: Paperback,I have paged through many books on Fermentation. They all seem to be very confusing and frustrating. This book has some very practical terms and pictures it makes it seem to be easy. Fermenting is an art but it is also very simple especially for vegetables like something simple like carrots. I got this book a few months ago and in time have learned more with the book helping me understand and it seems all of the products listed that help you in the task of fermenting are also available from this site. I have had several questions as time has gone on and I seem to always find something that answers my question in the book.,2 people found this helpful,1
564,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Great ideas for fermenting - I'm enjoying it!,,1
565,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Kindle Edition,Great,,1
566,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Easy to follow and tasty recipes,,1
567,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Tasty and healthy!,,1
568,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Helping me understand combinations and flavoring,,1
569,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",4,"A wealth of info, mainly based on the 'brining' type technique which can be inconsistent in quality",Format: Paperback,A wealth of info & recipies--BUT I prefer 'starter cultures' {ie Caldwell} for product consistency which this book doesn't address.,,1
570,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Great product! Good service! Thanks!,,1
572,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Awesome book and awesome couple. They're doing great work to spread the good word about fermentation.,,1
573,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Best book I have found so far to help learn how to ferment vegetables.,Format: Paperback,I have paged through many books on Fermentation. They all seem to be very confusing and frustrating. This book has some very practical terms and pictures it makes it seem to be easy. Fermenting is an art but it is also very simple especially for vegetables like something simple like carrots. I got this book a few months ago and in time have learned more with the book helping me understand and it seems all of the products listed that help you in the task of fermenting are also available from this site. I have had several questions as time has gone on and I seem to always find something that answers my question in the book.,2 people found this helpful,1
574,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Great ideas for fermenting - I'm enjoying it!,,1
575,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Kindle Edition,Great,,1
576,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Easy to follow and tasty recipes,,1
577,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Tasty and healthy!,,1
578,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Helping me understand combinations and flavoring,,1
579,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",4,"A wealth of info, mainly based on the 'brining' type technique which can be inconsistent in quality",Format: Paperback,A wealth of info & recipies--BUT I prefer 'starter cultures' {ie Caldwell} for product consistency which this book doesn't address.,,1
580,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",5,Five Stars,Format: Paperback,Great product! Good service! Thanks!,,1
592,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",3,"Comprehensive, but too long, too rambling",Format: Kindle Edition,"Very comprehensive, but really just too long. I'd rather have 20 to 30 well illustrated, easy to make recipes than a 1000 recipes rambling on forever.",One person found this helpful,0
593,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",1,One Star,Format: Paperback,Much better info online from other sources. Not sure why there's so much hype about this book.,5 people found this helpful,0
594,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",2,The Salt level in these recipes is toxic,Format: Paperback,"Nice recipes, useful information and advice, but the amount of salt in the recipes is toxic. I love fermented foods, could live on them, and eat a lot when I have it, but this amount is toxic in even one serving, in my opinion. I followed the recipes. It made my food so salty and acidic, I had to throw it all out, all ten jars.

I started fermenting before I bought this book. I have a few conditions that probiotics foods and probiotic capsules and loose starter help - actually, to literally survive. When I started fermenting, I started by using the probiotic capsules I had, as a fermentation ""starter"" from Mercola Brand's ""Complete Probiotics."" I opened the capsules about one to a quart jar of fermented food. Mercola also has a loose probiotic starter of the same bacteria, called Kinetic culture (intended for fermenting vegetables) which is basically the same product. You can use any probiotic brand of your choice, provided it doesn't have any additives, like sweeteners, emulsifiers, etc.

Before getting this book, I had used a fraction of salt that these recipes in the book called for (that's the most salt I could tolerate) but I also added about a capsule or less of the Mercola's probiotic capsule, which is a 10 bacteria, 35 Billion count capsule. For two years I got nothing but great fermentation that was good tasting, not salty tasting, and very beneficial. During that time, my wife made natural fermentation of organic string beans, Kimchi, Carrots, Cabbage, (all except Kimchi was not mixed with other vegetables) with ""brine"" (salt solution) of about 1 teaspoon per quart of water. This solution is then poured into jars with vegetables cut and packed for fermenting. I would sometimes add the probiotic. It always came out great and beneficial, with or without the probiotics. In the beginning, I used no salt at all, just probiotic starter, and it came out good and beneficial.

My wife and I thought the amount of salt here in thes recipes and brines was really strange according to our experiences, but I decided to give it a go, ""by the book"" and ended up throwing away everything after everything was all too salty, too acidic, and frankly unpalatable. So much salt that would kill even the friendly bacteria, which was always my concern when I used the probiotics. The addition of a little salt makes friendly plant bacteria and the probiotics work a little better, but too much salt kills ALL the bacteria, friendly or not.

Maybe that's why the author put so much salt in the recipes, to thwart liability claims if an unfriendly bacteria kills somebody. Who knows? There is a section in the book where the author insinuates that you have to find your own salt level. People who use fermented foods in small amounts as a condiment once or twice a day, may like it that salty, but it doesn't make sense to my wife and me how anyone can make a useful beneficial fermentation with so much salt.",54 people found this helpful,0
595,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",3,A little too complicated for me,Format: Paperback,A little too complicated for me,One person found this helpful,0
