,book_title,star,title,format,review,helpful,sentiment
12,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,5,Lifestyle change,Format: Hardcover,"I hate to call this a diet. It is not just a diet, it is a lifestyle. How better to begin the new lifestyle than to have Rocco outline and explain the science and the health benefits to losing and maintaining your optimal weight. This is coming from an seasoned chef who has amazing food around him constantly. That is why I purchased this book because I always wondered how do chefs maintain their health. I started to understand my own challenges with food and exercise as I read his personal challenges. I am a working Mom with a family and no time for myself. I read the book and what impressed me is how Rocco laid out the information. I can put together a week's worth of food using the meal plans. It has the shopping lists! Whatever I could not get at the grocery store, it is available on Amazon. Easy. If I could not cook then I buy the ready made version which is also in the book. That was a great idea. I try not to do the ready made option often but it is a big help that it is there. My husband and I are doing this together so he has helps with the shakes and shopping. Very easy to organize for both of us.The recipes are not difficult but some of the food combinations are really good. Who would of thought to put grapefruit and fennel with salmon? Grapefruit with spiced sugar? We are doing pretty good so far. Can't wait for the spring to go out to exercise. Rocco's book is our go to food guide and the start to our new and healthy lifestyle. Thanks Rocco.",2 people found this helpful,1
13,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,5,Great for Beginner or Expert Cooks,Format: Kindle Edition,"I got this book the day it was released as a pre-order and can't say I am plummeting pounds YET. I took time to read the whole book...it was fascinating to me. Than I tested some of the recipes (a few in each category)for my husband and myself....all were very good. Now I am planning to start my first full week Monday.

The things I love about this book is that anyone can do this. I have every book that Rocco has written. All are worn and grease stained from use. I am first generation Italian and love to cook (at home and at work). I have found that some recipes in his original ""Eat This"" line can be slightly advanced and intimidating for novice cooks (told to me by friends I have lent my books to) but this book is written with easy quick recipes that use things like instant pudding and prepped at the store items. They use the microwave (I am not a food snob) and are easy to make. So if you shy away from professional chef cookbooks give this one a whirl. You end up with made at home chef quality tasting food that is great tasting but easy to make. It looks like once you build up your pantry you will not need to buy every thing each week so try not to freak by the grocery list. I had many of the items in my pantry already.

Rocco you told my story. I work in the industry and let the pounds creep up so I am giving this a whirl. I still might have to sub some of my Eat This Italian favorites when I have extra time to cook.",One person found this helpful,1
14,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,5,Doesn't taste like a diet,Format: Kindle Edition,"I chose this diet because I saw him describe it on Good Morning America. I have lost 10 lbs in about 3 weeks, not quite a pound a day, but still enough and probably a healthy amount. My husband, who does not need to lose weight, ate the dinners and desserts with me, and constantly commented on how much it didn't taste like a diet. I was never hungry, and the meals were scrumptious! You will not feel deprived of taste or food. I will continue to make many of them in the future.
It is a bit expensive the first week, due mostly to the protein drink ingredients, and much of the veggies that will last longer than week one. Each week was about half the cost of the previous one, as purchased ingredients last into following weeks. But hey, you put good gas and oil into your car to extend its life, right.",3 people found this helpful,1
15,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,5,Lost 51 pounds and still going,Format: Hardcover,"I have been on this diet now for two months. I have lost 51 pounds. I have read the comments and criticism of other people and I can assure you that I am never hungry, I am NOT in a starvation mode and the food is delicious. Rocco and his team have tailor-made my food plan according to what I like and do not like. The daily individual attention I receive has helped me stay focused and motivated. My blood pressure is way down, my acid-reflux is in check, and my cholesterol and blood sugar is where is should be. i am very grateful to Rocco and his diet plan. I have tried dieting before and I have starved myself and eaten tasteless food. The food is always fresh, free from preservatives and incredibly delicious. My sister who was 20 pounds heavier at the same time went on the nutri-system plan. She has lost 20 pounds in the same amount of time. Her food is sent a month supply at a time so it must be loaded with preservatives. Her plan will lose weight over time, but does not take into consideration overall health. She can drink diet soda and eat foods loaded with preservatives. She also let me know that the food ""takes time to get use to."" I let her know that the food I eat is delicious and filling. Thank you Rocco not only for my weight loss, but for the concern of my overall health.",One person found this helpful,1
16,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,4,Great plan but tough for 1,Format: Kindle Edition,"I really liked the book but I agree with others that the ingredients are intimidating and overwhelming to try to track down. However, I borrowed a couple of recipes and made a few tweeks in ingredients and have lost 3.5 lbs in 3 days. Since I am only person eating these meals, I cook 2 meals at once and alternate between lunch and dinner, eating leftovers for a couple days.
Typical day as follows:
6TBS southwestern egg beaters, 1 piece fat free pepper jack cheese, 2 pieces turkey bacon, 2 pieces whole wheat or whole grain toast with low sugar jelly. Lunch is ground turkey with fire roasted tomatoes, steamed broccoli and cauliflower. Dinner is chicken breast cutlets (I use Braggs amino acids instead of soy) and chinese five spice (just a pinch or two sprinkled over chicken) and frozen mixed vegetables. Water all day. This is about 850-900 calories. Because there are not a lot of carbs, not hungry. Sooooo motivated. The book was worth it for the motivation alone but Rocco is right...you have to cook to get good food and still lose weight. Good luck!",One person found this helpful,1
17,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,4,Great recipes,Format: Hardcover,"I'm already used to low calorie high nutrition eating, it's how I normally try to eat. I bought this for the recipes, which are great. They're not very natural, I think they're aimed at people who are probably used to buying boxed dinners at the local grocery store or maybe don't have the time to do the extra step to use a more natural or unprocessed ingredient. There's nothing wrong with that, I'm sure it helps a lot of people, and for people like me I'm going to use the ingredients that I prefer, if you get what I mean. There are also a lot of great summer hot day recipes here, you'll know them when you see them.",One person found this helpful,1
18,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,4,Never hungry and lots of energy on this diet.,Format: Kindle Edition,I would have liked to see more substitutions for food on the diet I can't eat shell fish and I was left to my own devices to make substitutions. The buy list wasn't complete and items that were bought were not used up. The recipes are for four people and I think it would have been better to make them for one and then let us increase for more people. Most people diet alone. Having said that the food is delicious and the diet easy to stay on. I lost ten lbs in 28 days which is really good for me.,2 people found this helpful,1
19,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,5,"This diet works. And, it's a lot of ...",Format: Kindle Edition,"This diet works. And, it's a lot of work. You'll lose weight but it takes a lot of time to do all the prep for the snacks and meals. Do the work, lose the weight. I spent three weeks working toward my goal and lost what I wanted. I'd do it all over again.",2 people found this helpful,1
20,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,4,Not bad,Format: Kindle Edition,"Love this but it is expensive if you are on the go like me. The basic concept of increasing protein and decreasing sugar is fab. A lot of healthy snacking on this plan but again the regimen is strict and should be followed as closely as possible. I did see weight loss on the scale, and inches off my waist. The only problem I ran into was the grocery bill. I bought a lot of lean cuisine as the book suggest for substitution however the sodium intake in LC meals and WW meals is unbelievable. I may return to this diet at some point when I have more time to concentrate on cooking meals instead of using the WW and LC meals.",2 people found this helpful,1
21,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,4,inspired to eat healthier,Format: Hardcover,"I always liked Rocco's shows and videos on cooking so I purchased this book to lose those stubborn 7 lbs. I added the past few years once I hit 40. Reading the book before seeing the recipes was enough to inspire me to want to just eat better and lose that weight.

I will say, however, I have some questions. Like grapefruits, I love them just as is but by adding the topping is that part of the weight loss or can I do without? I love to cook even though I work full time. I just feel a family that eats together stays together etc. My kids all like to cook too which I love. So I was kinda surprised to read canned salmon. Rocco, I'm assuming fresh is best right? Again, not sure if following it exactly will help with the weight loss though so I don't know! Can I buy fresh salmon instead? I never ate canned!

Also, I can't make smoothies or use a blender during the day bc I'm at work. Might be too noisy for everyone lol. Can I make these ahead of time? Will they stay ok for a few hours? I really want this to work. I live on long island and there are many healthy food stores I'm sure I can get the ingredients from.

Anyway, I'm mostly impressed with reading these reviews and Rocco actually responding. I seriously respect that and see that he really does have a passion for this. I don't think most authors would bother to do that. So for that alone, thanks Rocco! And for the inspiration and for being so cute! Ha ha",One person found this helpful,1
66,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,5,As described,Format: Paperback,As described,,1
67,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,5,Real recipes with real food offering real results!,Format: Kindle Edition,"I had the pleasure of meeting Rocco prior last November and he gave me some super low calorie recipes for what is traditionally the highest calorie meal of the year - Thanksgiving. My 27 year old daughter was with me and we were inspired to try the recipes for ourselves. They were delicious! That in turn inspired her to follow Rocco's Pound A Day Book. She has lost roughly 20 pounds (5 pounds in 5 days and the rest came off more gradually) But she takes pride and ownership in each meal she prepares with FRESH ingredients. Does it take time and commitment? Of course it does. But its worth it. She has made me dinner on several occasions and all have been excellent. The book offers detailed recipes and also quicker alternatives for those not inclined to prepare each dish with fresh ingredients. More importantly, the book has given my daughter a recipe for a better, healthier life. She looks beautiful, feels energized and empowered and for a book to offer that kind of inspiration and guidance - what better endorsement can one give? Nobody should expect to lose a pound a day indefinitely. That would be impossible and unhealthy. But for a jump start to a NEW life - this book delivers what it promises to. I recommend it. I have witnessed the results first hand.",5 people found this helpful,1
68,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,4,Enjoying the Pound A Day Diest,Format: Hardcover,"I have all of Rocco's cookbooks, so naturally I had to try this diet out. I am one week into the diet and overall I think the diet is relatively easy and it really just helps you steer clear of fattening foods. I don't eat fish so I submit those meals with recipes with the same caloric value from Rocco's other books. I'm not sure I'm actually loosing a pound per day, but I definitely feel much better and healthier! It is not another fad diet its more about creating a healthy lifestyle. I would definitely recommend this book.",,1
69,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,5,... year and have kept it all off lots of great information and some very weird recipes,Format: Hardcover,Lost 30 pounds earlier this year and have kept it all off lots of great information and some very weird recipes!,One person found this helpful,1
70,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,4,great recipes,Format: Hardcover,"I enjoyed the information backing up the rationale for quick weight loss. The recipes I've tried are delightful. Nice to eat good food with few calories. I plan on trying out more recipes,",,1
71,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,5,very effective,Format: Hardcover,"Got it for my wife. She read the book first, organized the plan and quite enjoys the recipes while losing weight. It takes discipline and and genuine desire to lose & maintain your weight. It does work.",,1
72,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,5,I love the book!,Format: Hardcover,"I received my copy of the book this week, and I have finished reading it already. The diet seems easy to follow, and I love the fact that Rocco provided shopping lists for each week. I also love the fact that he gives us an option for the proper meals to purchase if preparation of the meals is a problem. I cannot wait to get started! It was an easy read.
In addition to reading the book, I have seen Rocco on several Tv shows within the last week.",One person found this helpful,1
73,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,4,Love these recipes & diet!,Format: Hardcover,"I have lost 6 lbs. in a week. I really love the food and recipes. They are quick, easy and delicious. I do wish there was some sort of support system so that if you have questions you can get them answered. But I love it! Great diet--actually not a diet, really a way of life. I think this diet teaches how you should have been eating all along.",2 people found this helpful,1
74,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,5,Yummy recipes!,Format: Kindle Edition,I love this book! Definitely something to keep in the kitchen at all times! I never knew about the Calorie Free Shiratake Noodles until this book! And I am so glad that I can now enjoy noodle dishes guilt free!,2 people found this helpful,1
75,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,4,Good Book,Format: Hardcover,Currently reading book and trying healthy recipes. Look forward to really trying Rocco's suggestions and recipes. Will let u know after I have thoroughly read it.,,1
88,The Pound a Day Diet: Lose Up to 5 Pounds in 5 Days by Eating the Foods You Love,5,"Easy for the ""short on time""",Format: Hardcover,"I am a momma of 5 kids so I dont have time to do special diets. I have to cook meals for them and this diet is so easy I can either make it for the kids, or eat a lean cuisine. This makes it so easy! My sugar cravings were gone by day 3, and after 5 days I had lost 4.8lbs and the hubs had lost 10!",One person found this helpful,1
